district,year,nitrogen,phosphorus,potassium,ph,temperature,jun_rain,jul_rain,aug_rain,sep_rain,oct_rain,humidity,irrigation_type,crop_variety,soil_type,yield
RAIGARH,2000,33.03453709815023,15.733033253737414,10.518219137731037,6.439291435445556,27.697145730307795,6.73,7.21,4.17,4.27,0.19,75,1,1,0,0.47655371126267965
RAIGARH,2000,37.20027454505777,19.006275478855187,12.174996287673244,6.495511229890298,27.452081553508716,6.73,7.21,4.17,4.27,0.19,75,1,1,0,0.4905970109819402
RAIGARH,2000,31.127142525633367,11.831352525054784,8.659187893747001,6.400898129343284,28.05314023926526,6.73,7.21,4.17,4.27,0.19,75,1,1,0,0.486289936470031
RAIGARH,2000,36.594591100176274,18.681673177870888,7.262518895068379,6.440326350473496,27.77309221841407,6.73,7.21,4.17,4.27,0.19,75,1,1,0,0.498451333002793
RAIGARH,2001,95.02677708305463,41.99962245711537,34.240142692410295,6.339300872876294,28.971276821891085,7.88,17.45,11.59,3.44,2.27,75,1,1,0,1.29309996082527
RAIGARH,2001,97.9081734649904,46.16039939818529,33.411630344973894,6.426632652044743,27.483516939053647,7.88,17.45,11.59,3.44,2.27,75,1,1,0,1.2319381183030584
RAIGARH,2001,95.96919887303133,41.73346355731209,33.7032548318507,6.507235429145222,27.438562258266465,7.88,17.45,11.59,3.44,2.27,75,1,1,0,1.2649759638590778
RAIGARH,2001,86.7338016284344,37.07186836409884,30.204442083131244,6.448832949268928,27.648724993613506,7.88,17.45,11.59,3.44,2.27,75,1,1,0,1.2762107858233958
RAIGARH,2001,98.2076354899237,44.474508660404894,34.93945201436213,6.761024629825687,28.09204591861666,7.88,17.45,11.59,3.44,2.27,75,1,1,0,1.2514938733324767
RAIGARH,2002,59.29573917292299,29.19374573285556,19.341125410305423,6.654014177529459,28.82842521774289,5.5,4.66,9.04,5.28,0.9,75,1,1,0,0.6795065377252526
RAIGARH,2002,52.52240442675154,20.012383427177074,17.717131791484967,6.441458675251454,28.970904946867247,5.5,4.66,9.04,5.28,0.9,75,1,1,0,0.6857354043000708
RAIGARH,2002,51.50377909030506,25.990113897547303,18.034350826459736,6.569648279774763,28.220243333484095,5.5,4.66,9.04,5.28,0.9,75,1,1,0,0.7231101944404189
RAIGARH,2002,57.92420830983781,28.669728425164102,17.3241181444085,6.450143779182211,29.58063998848051,5.5,4.66,9.04,5.28,0.9,75,1,1,0,0.7019555925525921
RAIGARH,2002,50.547019795899,24.014257153878617,19.18361734370285,6.648107546381157,29.798581301201406,5.5,4.66,9.04,5.28,0.9,75,1,1,0,0.7273046493670883
RAIGARH,2003,109.65693568137972,47.496381901540666,40.31730513881027,6.88166025672889,28.48969383067896,9.2,9.65,12.91,12.08,5.54,75,1,1,0,1.291972042124145
RAIGARH,2003,104.76556186800626,45.33229239221,38.39566485798083,6.731497295609944,28.808405068220864,9.2,9.65,12.91,12.08,5.54,75,1,1,0,1.3803502605789673
RAIGARH,2003,98.57376621509248,42.02122544611692,34.59827538961309,6.4008810579377835,29.685418773169047,9.2,9.65,12.91,12.08,5.54,75,1,1,0,1.3846234522823586
RAIGARH,2003,96.86581134963754,44.84931742985733,33.46983495045962,6.444105543986326,28.306463443432644,9.2,9.65,12.91,12.08,5.54,75,1,1,0,1.3623372739773922
RAIGARH,2003,102.61299094593078,44.92674098855042,34.89749047909375,6.187551872107929,28.92855253947694,9.2,9.65,12.91,12.08,5.54,75,1,1,0,1.375478685138505
RAIGARH,2004,79.33440348554768,35.85235083957099,26.3206717072901,6.51335596527154,29.313194419588772,8.41,11.33,14.68,5.28,1.74,75,1,1,0,1.0101275936694232
RAIGARH,2004,81.6143290860789,36.764442994802074,28.75605769622435,6.318110994548068,27.7680414941925,8.41,11.33,14.68,5.28,1.74,75,1,1,0,1.0812160588347106
RAIGARH,2004,66.10812446665395,29.337600039208947,22.822107129143614,6.719497853640515,29.309363879925932,8.41,11.33,14.68,5.28,1.74,75,1,1,0,1.0880129648451304
RAIGARH,2004,67.36695486625685,29.25982133423557,25.013641238988125,6.568476259918819,28.76934025771335,8.41,11.33,14.68,5.28,1.74,75,1,1,0,1.0744513336042458
RAIGARH,2004,82.1169792860367,39.00121069506924,28.68115138705812,6.4632634102447675,28.905111048928543,8.41,11.33,14.68,5.28,1.74,75,1,1,0,1.0884250482668787
RAIGARH,2005,86.98864169970541,40.395199358591604,27.24232768344931,6.408389132211554,27.308509063094174,6.78,15.34,10.24,7.72,3.18,75,1,1,0,1.1173844031421207
RAIGARH,2005,88.68539858657384,40.604216943893974,34.43254631885093,6.253989701024417,27.119918957860346,6.78,15.34,10.24,7.72,3.18,75,1,1,0,1.1170256691125335
RAIGARH,2005,81.43313248460694,36.148141464942995,27.252145810453968,6.352935068457091,27.743293732880282,6.78,15.34,10.24,7.72,3.18,75,1,1,0,1.15556793223485
RAIGARH,2005,97.49869749322521,47.791790838548906,34.54684430020827,6.539789949359064,26.59779860778662,6.78,15.34,10.24,7.72,3.18,75,1,1,0,1.129427569065538
RAIGARH,2005,95.57990969994721,39.6839357295641,30.12068451105952,6.864498586222521,27.67653788937503,6.78,15.34,10.24,7.72,3.18,75,1,1,0,1.1776650626376062
RAIGARH,2006,102.22841302907864,44.904153558359376,33.85430014255927,6.48362017597185,29.07994641021181,3.32,11.99,11.26,5.55,0.69,75,1,1,0,1.337368675892295
RAIGARH,2006,98.15702445519972,42.965994354508915,32.58435578469259,6.123107487463271,28.725920748488793,3.32,11.99,11.26,5.55,0.69,75,1,1,0,1.2212636783062742
RAIGARH,2006,99.98835338456462,47.703855361933776,31.491991021301693,6.779094744242923,29.424712288499098,3.32,11.99,11.26,5.55,0.69,75,1,1,0,1.2170629924573284
RAIGARH,2006,105.26194070933632,48.211039633538206,40.67748244303165,6.393409041059257,28.964958878653047,3.32,11.99,11.26,5.55,0.69,75,1,1,0,1.3055450317734392
RAIGARH,2006,103.35001864575767,48.09879784355027,34.806786326023975,6.805932255298762,28.62069306231534,3.32,11.99,11.26,5.55,0.69,75,1,1,0,1.3278978930570133
RAIGARH,2007,96.31074411275998,44.45382197540016,33.96038540535173,6.550478753012893,27.60347678845271,8.88,9.63,8.99,11.52,0.94,75,1,1,0,1.2549530997055973
RAIGARH,2007,96.84652903400382,43.060246290170895,32.43161550735955,6.363875582749196,26.800989345834736,8.88,9.63,8.99,11.52,0.94,75,1,1,0,1.3267607013202696
RAIGARH,2007,98.03540796966494,46.22664773257046,36.86261005649168,6.474934751417671,27.549039581872123,8.88,9.63,8.99,11.52,0.94,75,1,1,0,1.3352836314499525
RAIGARH,2007,102.56073827006807,52.0040452224934,34.974029103058896,6.843798138392934,27.374881273738225,8.88,9.63,8.99,11.52,0.94,75,1,1,0,1.268748509441999
RAIGARH,2007,97.94164950828277,42.838756599853966,39.09023830018697,6.214092126329944,27.07875045100862,8.88,9.63,8.99,11.52,0.94,75,1,1,0,1.3156726505670178
RAIGARH,2008,99.6278929381885,43.020185252125806,37.602527087854426,6.553621627947356,29.85449062957214,10.77,12.6,12.16,10.8,0.92,75,1,1,0,1.1937957137254231
RAIGARH,2008,93.91347988752786,44.985627639772915,32.19761371406496,6.624502360562767,28.993927749160957,10.77,12.6,12.16,10.8,0.92,75,1,1,0,1.164842334931919
RAIGARH,2008,85.6706565832382,34.87278078370504,29.804203301340102,6.4203605495285645,28.945042037504617,10.77,12.6,12.16,10.8,0.92,75,1,1,0,1.2213486694284224
RAIGARH,2008,90.90732996685158,41.44312783495286,31.733008427539396,6.364305195969069,30.340591251520497,10.77,12.6,12.16,10.8,0.92,75,1,1,0,1.221349369296071
RAIGARH,2008,92.41017921870018,42.529531412064486,32.56004186308042,6.805751108852956,30.12144427344259,10.77,12.6,12.16,10.8,0.92,75,1,1,0,1.191294439549457
RAIGARH,2009,80.36242251071657,34.033478438488274,24.84611191113283,6.489596573229876,26.651569658959033,2.17,16.42,9.09,2.89,2.92,75,1,1,0,1.1781498378049715
RAIGARH,2009,78.7549089653585,39.109220816066845,29.766243825065494,6.704673001422971,26.63470570100102,2.17,16.42,9.09,2.89,2.92,75,1,1,0,1.184187012568609
RAIGARH,2009,92.83361510087693,40.19617973556276,34.178536135546416,6.537175047433582,27.818266039955027,2.17,16.42,9.09,2.89,2.92,75,1,1,0,1.208035588060884
RAIGARH,2009,84.87619234763206,36.997217395819234,29.04453291904173,6.289825881962167,25.94135556139957,2.17,16.42,9.09,2.89,2.92,75,1,1,0,1.1379858296368366
RAIGARH,2009,89.06092716929089,40.627697897436555,32.745670810275314,6.495061653118409,27.618942845555367,2.17,16.42,9.09,2.89,2.92,75,1,1,0,1.2038253762783666
RAIGARH,2010,113.59385580148661,51.985740576150526,40.270826576719074,6.224752441082109,28.38356780066787,5.24,10.27,7.72,6.88,1.44,75,1,1,0,1.4653833817857025
RAIGARH,2010,112.40444585709476,50.611755865070386,39.855538584042506,6.3680493383253785,27.31780993700845,5.24,10.27,7.72,6.88,1.44,75,1,1,0,1.4634648477062955
RAIGARH,2010,109.9679793627715,52.58157989197954,40.818810429828375,6.475915147123431,28.995989842974694,5.24,10.27,7.72,6.88,1.44,75,1,1,0,1.3338946850844386
RAIGARH,2010,108.00558490725855,48.98857351318006,37.317035065110055,6.708747651476823,27.993837019542795,5.24,10.27,7.72,6.88,1.44,75,1,1,0,1.3818594328065665
RAIGARH,2010,102.66945551353854,46.727728935834975,37.09614725539833,6.5362435376112975,27.30788365470692,5.24,10.27,7.72,6.88,1.44,75,1,1,0,1.4478742846291142
RAIGARH,2011,108.67530041680017,48.59126114142194,37.90722933543225,6.304467036959265,27.187942367227393,6.64,9.21,12.16,15.7,0.23,75,1,1,0,1.3397663361576462
RAIGARH,2011,116.19810732018925,53.43051584501346,39.972287891648826,6.607399131866918,27.877862792813637,6.64,9.21,12.16,15.7,0.23,75,1,1,0,1.347589584900936
RAIGARH,2011,114.8179754418011,50.8136281499575,39.09459617891968,6.683692020578536,26.601548856021186,6.64,9.21,12.16,15.7,0.23,75,1,1,0,1.358329282041131
RAIGARH,2011,107.93051156014046,49.58468839108449,39.828429887570046,6.258645590122432,27.71369279380167,6.64,9.21,12.16,15.7,0.23,75,1,1,0,1.3659345160360234
RAIGARH,2011,104.62805384161861,48.31340405601632,33.99283108919399,6.615434782006283,26.712395540323723,6.64,9.21,12.16,15.7,0.23,75,1,1,0,1.3304112944710458
RAIGARH,2012,116.16010792452076,48.65106766568477,41.05608788777892,6.719949005443964,29.784598375823936,6.37,14.29,17.78,6.9,1.05,75,1,1,0,1.549525782433285
RAIGARH,2012,117.83494096401947,51.465801026514335,36.84058325499082,6.364294752015519,29.671931217685348,6.37,14.29,17.78,6.9,1.05,75,1,1,0,1.55760999858133
RAIGARH,2012,110.67378664701452,50.121597837265675,41.317288442248426,6.4663084113039035,28.515492209565203,6.37,14.29,17.78,6.9,1.05,75,1,1,0,1.549653880625469
RAIGARH,2012,117.79252831771345,52.16976738209329,39.2621567988922,6.64338912564663,28.525414013815954,6.37,14.29,17.78,6.9,1.05,75,1,1,0,1.5749895902736062
RAIGARH,2012,112.53725330062478,49.22758442968708,37.59938070848637,6.496491411503078,28.35585218428978,6.37,14.29,17.78,6.9,1.05,75,1,1,0,1.5601781185917598
RAIGARH,2013,94.84608159895298,38.94588183021553,33.0435524215879,6.450787363690398,27.63431663901873,8.38,12.57,12.29,6.11,9.14,75,1,1,0,1.2713512760469112
RAIGARH,2013,105.849864335806,47.725505286002594,37.535348602202355,6.561332473643096,26.56492167778081,8.38,12.57,12.29,6.11,9.14,75,1,1,0,1.2215627284579074
RAIGARH,2013,98.10353200291273,45.56324086809858,33.88916911328454,6.591363988287573,26.246141265859162,8.38,12.57,12.29,6.11,9.14,75,1,1,0,1.2871480909613224
RAIGARH,2013,106.01875755388049,43.479282569299386,38.761912608166256,6.326697809983782,26.825855572220526,8.38,12.57,12.29,6.11,9.14,75,1,1,0,1.284824127805784
RAIGARH,2013,96.05256883703453,45.14290189252083,37.275110967493006,6.4218331586348265,27.366286303024182,8.38,12.57,12.29,6.11,9.14,75,1,1,0,1.2561686615144774
RAIGARH,2014,124.60824781738812,54.11404203029012,38.42175759201863,6.550965380616572,27.39278622349539,3.83,13.32,10.83,7.77,2.89,75,1,1,0,1.6449660253114442
RAIGARH,2014,122.70332446790181,52.30028919892854,43.83471599324082,6.195929115573195,27.38424080435719,3.83,13.32,10.83,7.77,2.89,75,1,1,0,1.6260203004391989
RAIGARH,2014,115.22438802597563,52.2917405536724,38.11622412809594,6.396099592375441,27.70425842412627,3.83,13.32,10.83,7.77,2.89,75,1,1,0,1.5882572970881255
RAIGARH,2014,125.28907786296546,55.68706816315154,43.14890952424101,6.470663052493915,28.177404802614713,3.83,13.32,10.83,7.77,2.89,75,1,1,0,1.5735335032044686
RAIGARH,2014,128.1607165553138,59.925705718444746,43.70970374012789,6.101752466430841,29.02153551730844,3.83,13.32,10.83,7.77,2.89,75,1,1,0,1.589841432302132
RAIGARH,2015,86.93376366641334,38.99129155683505,28.781630380737642,6.577418680438589,28.324823439556383,6.22,12.45,12.01,7.6,0.53,75,1,1,0,1.0755652246366563
RAIGARH,2015,85.5232806283836,38.09333454667592,31.26026191678531,6.6728400651380015,28.4222462363871,6.22,12.45,12.01,7.6,0.53,75,1,1,0,1.1220500427697726
RAIGARH,2015,95.57373500824922,45.96994723852523,39.09478863099365,6.417984817821615,27.7112759730505,6.22,12.45,12.01,7.6,0.53,75,1,1,0,1.0750008058381209
RAIGARH,2015,88.60347526429439,38.53216300376827,30.57226196785037,6.357683175098186,29.182640179024737,6.22,12.45,12.01,7.6,0.53,75,1,1,0,1.1306710255385288
RAIGARH,2015,77.29163189172523,34.860420449907835,28.82554413441153,6.906451907653288,29.43053974342049,6.22,12.45,12.01,7.6,0.53,75,1,1,0,1.137371068170004
RAIGARH,2016,174.94635591863715,79.30628531727065,58.86891327432972,6.605458361555566,26.584487353701757,3.3,10.24,12.68,8.89,2.18,75,1,1,0,2.232292180881662
RAIGARH,2016,175.07670525573016,79.99463997997972,63.226342474494714,6.7469366878086285,26.591642537024878,3.3,10.24,12.68,8.89,2.18,75,1,1,0,2.233200739765668
RAIGARH,2016,172.8716014601859,75.73134341268077,63.0778016342912,6.811337130192333,27.60531261231457,3.3,10.24,12.68,8.89,2.18,75,1,1,0,2.416179016688743
RAIGARH,2016,175.67047394212105,80.05236258660723,62.879887412913796,6.497848195557245,27.91963182018549,3.3,10.24,12.68,8.89,2.18,75,1,1,0,2.4086157465939873
RAIGARH,2016,182.50234269649897,81.9832406611489,63.95657122569483,6.2921018604312415,27.762351559274823,3.3,10.24,12.68,8.89,2.18,75,1,1,0,2.2044595342086906
RAIGARH,2017,140.87048012018408,62.236024419409574,50.259546452599956,6.218544043579608,26.452476943117333,6.79,15.13,9.63,6.74,1.52,75,1,1,0,1.816804180214148
RAIGARH,2017,124.7829403056415,56.73970160319835,42.546226611105276,6.593886754969805,25.58418886940525,6.79,15.13,9.63,6.74,1.52,75,1,1,0,1.7748281001573178
RAIGARH,2017,135.56230906452254,57.87677908237224,48.18945692115469,6.468741400102686,27.07511058053887,6.79,15.13,9.63,6.74,1.52,75,1,1,0,1.7511637155731312
RAIGARH,2017,138.29992695545323,62.93581914633388,50.644992954920056,6.24747126189797,25.844602354337795,6.79,15.13,9.63,6.74,1.52,75,1,1,0,1.734110816154763
RAIGARH,2017,141.40408721659642,63.35661673639345,51.055012532392574,6.102327572668636,25.579523761841426,6.79,15.13,9.63,6.74,1.52,75,1,1,0,1.7723550988613692
RAIGARH,2018,121.86781443121488,53.324462887313665,41.37614131688516,6.22564845971493,27.49202715350548,4.53,12.56,11.52,3.57,0.19,75,1,1,0,1.5979587914587423
RAIGARH,2018,130.23397267731988,59.42819259052146,42.01700524973857,6.576978143768792,27.992676182837126,4.53,12.56,11.52,3.57,0.19,75,1,1,0,1.6617044566960353
RAIGARH,2018,119.86985729346827,51.55141070988779,42.75131549939945,6.285658963028063,28.137976895600783,4.53,12.56,11.52,3.57,0.19,75,1,1,0,1.581667536598121
RAIGARH,2018,135.38423181418437,60.82935992586355,49.67849696953,6.9541472949638745,28.426826201795716,4.53,12.56,11.52,3.57,0.19,75,1,1,0,1.58432229726388
RAIGARH,2018,128.36304986232017,56.33932126135097,45.76140526895385,6.676577770521792,28.2850440040198,4.53,12.56,11.52,3.57,0.19,75,1,1,0,1.7253664717806607
RAIGARH,2019,162.10996069438593,73.92703241579254,58.63576922662043,6.536953528966419,30.089624434419076,3.72,10.99,13.74,13.79,2.4,75,1,1,0,2.1350949963667984
RAIGARH,2019,170.0866798051443,74.48181043505434,58.90677294465031,6.851623334075307,28.903600702081807,3.72,10.99,13.74,13.79,2.4,75,1,1,0,2.152975580502959
RAIGARH,2019,163.79006108121402,70.46123101172185,58.32819980954239,6.528815944865473,28.18338145089183,3.72,10.99,13.74,13.79,2.4,75,1,1,0,2.095694723494464
RAIGARH,2019,164.7297178488241,74.2569206199799,56.32153454547876,6.205967570612316,28.388400084067737,3.72,10.99,13.74,13.79,2.4,75,1,1,0,2.096822841144257
RAIGARH,2019,165.3827811299847,70.46616962280852,53.907434691061056,6.1698656296087995,29.552905790702532,3.72,10.99,13.74,13.79,2.4,75,1,1,0,2.2094841312158904
RAIPUR,2000,36.24387360766523,18.38254041256674,13.579975682100162,6.753516757721363,27.442663664315187,9.8,9.7,4.0,2.56,0.05,75,1,1,0,0.3898581107056983
RAIPUR,2000,23.34476010377628,11.084908189915321,12.926032981744996,6.3119049797683155,26.36913214174971,9.8,9.7,4.0,2.56,0.05,75,1,1,0,0.42386090936737203
RAIPUR,2000,32.8570325398971,16.057371475011845,9.542804851404043,6.4833207759389975,27.578809022448414,9.8,9.7,4.0,2.56,0.05,75,1,1,0,0.39275994703405565
RAIPUR,2000,26.520976904111485,11.696108081211163,9.57012874025079,6.300254234170039,27.37596754962034,9.8,9.7,4.0,2.56,0.05,75,1,1,0,0.39620672522521194
RAIPUR,2000,23.263852928583695,14.626972149300949,11.047596243388737,6.382972749442726,26.90441162254118,9.8,9.7,4.0,2.56,0.05,75,1,1,0,0.4245786664009056
RAIPUR,2001,99.76200380104775,44.76126329898354,34.10362175184027,6.6182128325940885,28.67464264348858,11.25,9.85,9.45,3.87,2.58,75,1,1,0,1.2209996431842485
RAIPUR,2001,91.46036945048547,41.50953210581265,33.395336669141244,6.73872830978842,28.063782894665255,11.25,9.85,9.45,3.87,2.58,75,1,1,0,1.2242882886216813
RAIPUR,2001,99.43518651207076,43.94627929269535,33.467563448095696,6.603526334457892,27.4726895428508,11.25,9.85,9.45,3.87,2.58,75,1,1,0,1.1552566283990897
RAIPUR,2001,89.82542674299727,39.89043539815268,29.133252441509775,6.807579304234351,29.33872677760728,11.25,9.85,9.45,3.87,2.58,75,1,1,0,1.1445926493177012
RAIPUR,2001,90.28015978256137,41.20478399708948,29.997154011685346,6.369975815062694,27.49351022588659,11.25,9.85,9.45,3.87,2.58,75,1,1,0,1.1389592939867508
RAIPUR,2002,57.333126467229036,28.021109174696427,17.868361721992507,6.593159846506523,28.44421170761725,7.14,3.42,9.63,2.93,1.05,75,1,1,0,0.7579148277685603
RAIPUR,2002,58.74914288582271,27.316034586345705,20.7511994355057,6.128637006602187,30.012762687824704,7.14,3.42,9.63,2.93,1.05,75,1,1,0,0.7743423329460456
RAIPUR,2002,58.93526138036125,26.614242702387585,18.19842218734697,6.384263061863473,29.049454405172032,7.14,3.42,9.63,2.93,1.05,75,1,1,0,0.7572544596818563
RAIPUR,2002,60.118282451008035,26.1070211428537,18.15238991731177,6.3286537082214505,28.056952572469005,7.14,3.42,9.63,2.93,1.05,75,1,1,0,0.7297050641338281
RAIPUR,2002,59.52016618469573,24.91752370069684,25.183372436384314,6.557030236458306,29.306897547327207,7.14,3.42,9.63,2.93,1.05,75,1,1,0,0.7537347046811071
RAIPUR,2003,111.41039408819985,49.20582394932751,42.970868321223826,6.39814108657578,28.30682714712069,3.03,10.15,14.92,10.92,4.01,75,1,1,0,1.4106634813371353
RAIPUR,2003,97.75461851910582,43.35205251184197,33.22004405387371,6.498175764161332,29.29600247775,3.03,10.15,14.92,10.92,4.01,75,1,1,0,1.3787203219882465
RAIPUR,2003,107.31806054195594,46.155079732532855,37.55958461242432,6.2634864416361395,28.322607876409023,3.03,10.15,14.92,10.92,4.01,75,1,1,0,1.4317953606015068
RAIPUR,2003,101.35800748388318,43.64991291694674,36.97340580188853,6.43493906651639,28.09065264163803,3.03,10.15,14.92,10.92,4.01,75,1,1,0,1.4189878282827642
RAIPUR,2003,98.93880503273961,38.08295533918746,35.006129432116616,6.304720581115621,28.29898542534317,3.03,10.15,14.92,10.92,4.01,75,1,1,0,1.3872335664851332
RAIPUR,2004,86.93529586183189,40.78132376544306,29.296987489092032,6.517480594279626,29.265137335946832,8.31,8.7,6.05,6.25,0.66,75,1,1,0,1.1890422892165402
RAIPUR,2004,98.40683628178593,49.29410977958605,35.89341028011764,6.524698369106716,28.757287368354653,8.31,8.7,6.05,6.25,0.66,75,1,1,0,1.2161099732016396
RAIPUR,2004,98.97438494159358,45.464805533808835,35.98566084478308,6.834774971007738,28.38405647410727,8.31,8.7,6.05,6.25,0.66,75,1,1,0,1.1530864967031427
RAIPUR,2004,92.79379696879016,39.45793481674437,33.98709724606364,6.301270306661165,29.245764843231772,8.31,8.7,6.05,6.25,0.66,75,1,1,0,1.2463016899343338
RAIPUR,2004,89.4334876854028,39.901918487570235,27.356323515841193,6.583283429000473,29.581023934544845,8.31,8.7,6.05,6.25,0.66,75,1,1,0,1.2011374405023771
RAIPUR,2005,119.42783800790204,52.71265189758007,41.906801716646214,6.523322160608401,28.424886248417813,4.03,16.88,10.66,9.86,3.89,75,1,1,0,1.488955024192103
RAIPUR,2005,119.40131559988185,50.99364696309703,38.01120818797975,6.40327488819593,28.79279204662985,4.03,16.88,10.66,9.86,3.89,75,1,1,0,1.4794503831634345
RAIPUR,2005,120.35147461079997,53.99963325813748,43.88210923596035,6.296961348270791,27.628584792830292,4.03,16.88,10.66,9.86,3.89,75,1,1,0,1.593385679703649
RAIPUR,2005,112.07263380333562,50.543301578001305,37.914904041021806,6.357280766168633,27.22555736380955,4.03,16.88,10.66,9.86,3.89,75,1,1,0,1.5858451049524342
RAIPUR,2005,116.0501692877532,51.592436709121316,41.864503771326554,6.201839889751035,27.874357286365896,4.03,16.88,10.66,9.86,3.89,75,1,1,0,1.583021049972927
RAIPUR,2006,102.78970609073554,48.72299027047191,36.01975412387776,6.6781040982593005,26.82590314265327,2.39,10.77,9.84,7.91,0.4,75,1,1,0,1.5394988717123792
RAIPUR,2006,114.3116630396234,50.637119985211896,37.93106980545218,6.546352783492012,27.06025871800824,2.39,10.77,9.84,7.91,0.4,75,1,1,0,1.5425679696783892
RAIPUR,2006,117.77926481211792,49.2762590858911,41.13060167169767,6.387390834087259,26.84693276813635,2.39,10.77,9.84,7.91,0.4,75,1,1,0,1.401007377176439
RAIPUR,2006,114.66975634791926,51.48062345501165,40.92919025447272,6.459998410659199,25.8629718306174,2.39,10.77,9.84,7.91,0.4,75,1,1,0,1.4477428481321868
RAIPUR,2006,119.9616114137123,52.17896184609436,41.906001168653994,6.133751743763658,27.480794260495504,2.39,10.77,9.84,7.91,0.4,75,1,1,0,1.4259784913858045
RAIPUR,2007,110.07068928695888,50.78569366577578,39.76191352001148,6.2879678457940535,28.887817868885048,18.04,10.62,8.14,7.19,0.44,75,1,1,0,1.4497397077219663
RAIPUR,2007,116.02372657224137,56.347815616492184,41.388887834634836,6.483257838590462,28.39874276988786,18.04,10.62,8.14,7.19,0.44,75,1,1,0,1.4534359374368557
RAIPUR,2007,117.53662774498588,54.12310708775785,41.31630145416555,6.469887916389845,27.795956382768868,18.04,10.62,8.14,7.19,0.44,75,1,1,0,1.478779220086047
RAIPUR,2007,104.52589183981534,45.40570760633107,38.04675997761968,6.335337903976317,29.030957662471792,18.04,10.62,8.14,7.19,0.44,75,1,1,0,1.559918242343053
RAIPUR,2007,114.66789314082571,51.83310829659197,35.785555676385066,6.447461160416606,28.190920676387773,18.04,10.62,8.14,7.19,0.44,75,1,1,0,1.4270351366510319
RAIPUR,2008,101.60891148377353,46.78022181213124,35.81234548266867,6.5195976798881325,27.029676656795917,7.86,6.22,7.34,10.56,0.34,75,1,1,0,1.315821607137513
RAIPUR,2008,98.71505823452756,43.394564316728356,33.83343755546111,6.665449253019664,27.604253468908045,7.86,6.22,7.34,10.56,0.34,75,1,1,0,1.3625468721199088
RAIPUR,2008,109.7921754513554,49.79345447134626,41.35325828516685,6.589560130221903,27.21888542321607,7.86,6.22,7.34,10.56,0.34,75,1,1,0,1.285376567419147
RAIPUR,2008,98.03895185060631,43.4106060159773,35.33705760979293,6.29883848097218,27.60655174457571,7.86,6.22,7.34,10.56,0.34,75,1,1,0,1.341638119399901
RAIPUR,2008,104.67791971680333,46.872393957148795,38.87699935613057,6.422690833936561,26.69897980345179,7.86,6.22,7.34,10.56,0.34,75,1,1,0,1.2629135937444782
RAIPUR,2009,103.43102886149627,48.608200065382356,37.33514655524102,6.543507577658068,29.500584149375047,2.01,17.02,8.64,2.57,1.19,75,1,1,0,1.4954478501105954
RAIPUR,2009,109.33787492930226,49.63633716191869,35.4233649431904,6.723508735041985,29.759909373119868,2.01,17.02,8.64,2.57,1.19,75,1,1,0,1.448715769740196
RAIPUR,2009,110.22549068474082,49.79808741151389,36.70269971107948,6.521988269601825,28.25068133614125,2.01,17.02,8.64,2.57,1.19,75,1,1,0,1.4890823793198267
RAIPUR,2009,115.77251781914501,51.97455562310347,40.49622914607319,6.289423531504064,28.792929740851843,2.01,17.02,8.64,2.57,1.19,75,1,1,0,1.3956658948775362
RAIPUR,2009,102.68672411261039,50.02593895476866,35.734832728300916,6.394127931328523,29.484979591799675,2.01,17.02,8.64,2.57,1.19,75,1,1,0,1.4947833164842943
RAIPUR,2010,101.76790692316483,43.537886178098766,38.26337763323961,6.632880575566768,27.89994201653975,3.99,13.19,6.6,9.23,1.86,75,1,1,0,1.377968734160354
RAIPUR,2010,116.58460376834832,52.423950286142095,41.18024869310556,6.406134798001792,29.402309098934115,3.99,13.19,6.6,9.23,1.86,75,1,1,0,1.3503299415635839
RAIPUR,2010,110.28724946800214,51.4153887272446,34.24253224480817,6.649607900333544,28.837401384570825,3.99,13.19,6.6,9.23,1.86,75,1,1,0,1.3402248575096616
RAIPUR,2010,107.96878087777228,48.37603407086426,37.82629992053732,6.318460141869547,29.254175871303538,3.99,13.19,6.6,9.23,1.86,75,1,1,0,1.4390699976259425
RAIPUR,2010,113.78895968030186,53.88273638221044,38.308617497798195,6.525700422463698,29.14921851948846,3.99,13.19,6.6,9.23,1.86,75,1,1,0,1.4629336568247688
RAIPUR,2011,100.13518693318024,44.23508543262344,36.07914506372249,6.440374345180053,29.57522484559307,6.4,11.35,14.52,12.08,0.13,75,1,1,0,1.2519979886663182
RAIPUR,2011,96.26426048476799,40.17560268779278,36.50482006892524,6.64739049209916,28.97954362807762,6.4,11.35,14.52,12.08,0.13,75,1,1,0,1.2991509801057155
RAIPUR,2011,94.23203341976904,43.09372578142265,34.347932285052316,6.440112988415124,28.21814231010002,6.4,11.35,14.52,12.08,0.13,75,1,1,0,1.279418203411401
RAIPUR,2011,97.78730185182798,41.245610060337455,34.092445845380475,6.502481438513392,27.921111775317573,6.4,11.35,14.52,12.08,0.13,75,1,1,0,1.2405075232413683
RAIPUR,2011,98.14298581457179,46.541616246057174,36.935124129516204,6.608934380041587,27.93522921433285,6.4,11.35,14.52,12.08,0.13,75,1,1,0,1.2708893293382877
RAIPUR,2012,157.59495782024888,68.20772347283275,54.82077016097101,6.4118705734625525,27.66793096753299,7.4,17.05,14.9,6.74,0.63,75,1,1,0,2.10136433864475
