District,Year,nitrogen,phosphorus,potassium,ph,temperature,rainfall,humidity,irrigation_type,crop_variety,soil_type,yield
Surguja,2016,96.73525681134838,49.62300059300662,42.647484739481115,6.2,22.455153243261428,1168.2670074885116,79.09837707048501,1.0,1.0,2.0,4.8404007780113885
Durg,2024,118.10336686484459,64.84788165044002,48.03932121001705,6.8,29.659794897783744,1184.6915559506913,81.18658000269194,0.0,0.0,0.0,6.0796340794339265
Bilaspur,2020,137.96998162256887,48.32258067743031,44.94188261520826,6.8,29.468046062763552,1167.9274194691552,78.37770887806076,0.0,0.0,0.0,6.66149075621925
Bastar,2010,94.43574484399512,41.038553989056894,33.03737168344854,5.5,28.8735848033013,1391.5857323542075,89.47467243541963,2.0,2.0,1.0,4.760129129428574
Raigarh,2013,92.448577517322,38.46964126389465,36.999009511714355,6.2,23.567944046589037,1102.0579237711104,78.5105869972343,1.0,1.0,2.0,4.84144114405866
Bilaspur,2021,129.16198353596684,45.682660445085915,58.57270667132062,6.8,30.522830119677195,1254.9268381211052,72.06489616753215,0.0,0.0,0.0,6.269153286846021
Bilaspur,2012,133.68648662301126,64.70070928512853,57.44809993528568,6.8,29.765852472331616,1197.0275766400268,74.24109486666248,0.0,0.0,0.0,6.378490732265552
Surguja,2010,86.98734279993049,44.862624466419476,39.06132830449391,6.2,24.11957643905103,1159.7560618391537,69.51290164150154,1.0,1.0,2.0,4.601305236945639
Durg,2011,122.13221926006901,60.468459902561094,46.16838854558967,6.8,31.31495910646734,1224.3654855519694,72.74561163855081,0.0,0.0,0.0,6.214688999536604
Bilaspur,2017,118.58370859774172,48.97181384406377,44.16957049210982,6.8,29.43834857027154,1146.588826105658,75.63575165844827,0.0,0.0,0.0,6.02370053242691
Bilaspur,2013,102.4650870367866,54.052752218742754,40.57894517405231,6.8,31.63785304589599,1163.1064397651053,79.7591398982963,0.0,0.0,0.0,5.80061011874524
Raigarh,2023,90.64649760338186,36.878346157543746,40.81090925297305,6.2,24.80739370405962,1012.1167798107776,73.65209516289542,1.0,1.0,2.0,4.721555065644928
Janjgir-Champa,2010,145.8208756949759,45.39498170817897,46.61866186006496,6.8,32.046761293194734,1293.5198387453042,82.78960400230396,0.0,0.0,0.0,6.771577771634296
Korba,2010,88.98452330963673,37.36420190501973,35.46947181698266,6.2,26.77962845377225,1062.7230834503598,70.63575272665543,1.0,1.0,2.0,4.596908948434578
Durg,2018,143.75795261483012,59.95057252561381,57.920027531857855,6.8,29.821515718582777,1186.9599158818357,84.25127471714416,0.0,0.0,0.0,6.382075815099252
Surguja,2011,93.26153279240953,45.629553780851225,49.54539584737829,6.2,25.681322140257254,1181.7421043367995,77.82775737252028,1.0,1.0,2.0,4.976114911071062
Raipur,2017,130.92256136760324,56.45956735382657,49.90834077315608,6.8,28.696916212324467,1271.0741477378192,81.29618453548935,0.0,0.0,0.0,6.558096122494071
Raipur,2017,126.94333241622417,56.40896190805958,55.55819001294451,6.8,29.54987063979351,1272.0356163079139,83.0713539682522,0.0,0.0,0.0,6.307213612129002
Janjgir-Champa,2024,133.20021515213193,63.228894486987194,55.35692366504031,6.8,32.472648088479104,1140.4906340361104,83.6975661115481,0.0,0.0,0.0,6.173483562462048
Durg,2023,101.9441997080955,53.94845351652863,51.500436321890994,6.8,33.85098694782,1196.7980537233955,82.06932078878717,0.0,0.0,0.0,5.590083706945218
Durg,2013,122.46478350339677,57.73253270904388,40.17940663355836,6.8,33.06931002953769,1146.6412690615264,83.27830638369089,0.0,0.0,0.0,6.072483558973791
Bastar,2017,86.1751022007511,30.059349370513207,31.10331519563794,5.5,27.913716753065597,1408.8170380970903,89.3324288789172,2.0,2.0,1.0,4.861664974264581
Raipur,2015,114.75674319262652,59.22394968083556,41.92051956836032,6.8,29.490223116224726,1147.233077006433,72.70673665446877,0.0,0.0,0.0,6.030796639131202
Bilaspur,2023,138.7023443017227,61.3387543345472,52.82124170170633,6.8,29.747144493407625,1281.7438818052478,82.44050799538691,0.0,0.0,0.0,6.442829395815775
Raipur,2018,141.86380487771044,49.09504294490657,51.66495124657086,6.8,32.47590259863988,1170.4673904977856,72.60992370584071,0.0,0.0,0.0,6.4254784439498245
Durg,2013,144.989806162785,46.28238110061847,53.61044665183497,6.8,32.85469626994722,1249.2132178885984,70.80705566808386,0.0,0.0,0.0,6.547592914786517
Bastar,2013,84.06538608850325,38.9480826826955,39.24612093281871,5.5,24.616631573054285,1331.6588038271655,76.11511316829605,2.0,2.0,1.0,4.599464302525461
Durg,2020,109.40634529487983,55.30790630300542,45.74016259419516,6.8,31.34345440449074,1215.743034637783,77.42894138832659,0.0,0.0,0.0,5.716946577850884
Bilaspur,2012,129.4322130303509,53.820507446380994,45.172400194533544,6.8,32.22275934608394,1128.151219118783,78.75661601520021,0.0,0.0,0.0,6.106170349602194
Bastar,2012,86.00094162794338,35.527964884381845,44.23139624948455,5.5,25.053361432474084,1432.7783866861455,80.71764880322532,2.0,2.0,1.0,4.766918645266198
Bastar,2013,81.78083722600181,41.10568744287361,34.271731623816244,5.5,26.204418798941603,1576.8437993258917,88.2415218586075,2.0,2.0,1.0,4.956817979645049
Bilaspur,2017,146.99158878890074,56.57377225368694,52.62868913957409,6.8,28.875486445542325,1133.3279076497224,74.04012250730976,0.0,0.0,0.0,6.373263593775631
Surguja,2021,112.368605830166,47.47063328573469,51.2969621607825,6.2,25.397062971816855,1087.269787053541,65.2406874984141,1.0,1.0,2.0,5.079783726102702
Raigarh,2022,86.1116063415275,38.00280592508952,54.3283212985022,6.2,26.326784138181658,1198.942168678693,78.84513896246123,1.0,1.0,2.0,4.618100370665837
Korba,2022,94.15285212257481,48.37466773122384,41.082704603351715,6.2,26.437032418142728,1115.839322529921,70.50358081211485,1.0,1.0,2.0,4.75596294567659
Raipur,2010,133.4278143038223,50.41359726413225,43.266733215418014,6.8,29.18360318094052,1120.7232856540436,80.85544753678637,0.0,0.0,0.0,6.481207852907918
Raigarh,2012,108.63022880904481,38.52186637796571,43.62393539171566,6.2,26.564403451498,1036.1439306888133,74.30701002781385,1.0,1.0,2.0,4.924036658817122
Bastar,2021,94.06600316709832,37.85463695111069,43.448749585884286,5.5,28.00969530692,1567.5572639878615,86.11875727917968,2.0,2.0,1.0,5.172943052413248
Korba,2020,88.49335401098254,37.77100748243575,36.2888253914363,6.2,26.506750574097726,1175.1624536005393,78.18701902671503,1.0,1.0,2.0,4.77950756301032
Surguja,2023,90.79376943527757,37.72991563647576,37.490747001391995,6.2,23.91060090198356,1001.6532687782116,71.8532251352006,1.0,1.0,2.0,4.717536627940275
Raigarh,2020,111.56603527394844,37.92675729126719,42.64530405681293,6.2,23.636937773692075,1041.592926514948,76.4314157402067,1.0,1.0,2.0,5.100681409188339
Surguja,2020,100.52900562194645,36.250997218262626,38.3592357818536,6.2,24.593779303992676,1000.4977324909803,77.85345536480582,1.0,1.0,2.0,4.764589487309049
Janjgir-Champa,2020,132.09172516050978,53.78999600067871,46.648579492564345,6.8,32.88915858997617,1153.135149570959,71.45636965009656,0.0,0.0,0.0,6.36479067433866
Surguja,2012,103.14992883454036,46.92329803173368,42.0606156533542,6.2,25.581937615985623,1014.440493413675,74.9999139925148,1.0,1.0,2.0,4.676397976142721
Raipur,2017,111.66525187403437,58.6021363020199,58.160129372940204,6.8,28.63524520605764,1219.598013494799,71.78934308736746,0.0,0.0,0.0,5.762012044273729
Korba,2015,86.85264625349248,42.670886391151505,37.19310990003147,6.2,24.956795300351708,1142.2368917220072,66.10969617884334,1.0,1.0,2.0,4.861462825727222
Bilaspur,2013,116.52059208061365,56.390607081867174,59.43642390492746,6.8,28.041064100094875,1263.9437355629493,70.46784646004332,0.0,0.0,0.0,5.998936343160884
Bastar,2013,74.52437640553912,38.66395761264911,37.13823200784534,5.5,24.894481248609615,1385.4083398182368,76.71010709971227,2.0,2.0,1.0,4.685798237460157
Durg,2010,126.47134691458712,57.59639894271929,45.71474108872128,6.8,33.1169172640698,1204.4193357384784,71.13923786879724,0.0,0.0,0.0,6.164904096508357
Janjgir-Champa,2014,117.22457709489342,60.01908724922401,46.634317154800364,6.8,31.934242624519648,1276.2158990453927,70.31575097737871,0.0,0.0,0.0,6.21081625440534
Korba,2019,107.51269592400439,35.94183469680179,48.01109458559927,6.2,25.529569500564325,1047.4919459892676,74.54274718247018,1.0,1.0,2.0,4.860891858711353
Korba,2019,99.36394572378197,38.4631196697096,50.30296850488589,6.2,25.43157965108928,1216.2762186437967,76.06243624402443,1.0,1.0,2.0,4.966481330785771
Raipur,2010,133.10625069957626,49.73937354284697,46.96948882193097,6.8,33.880431012107266,1169.6765733580673,81.77908136311986,0.0,0.0,0.0,6.420249627827404
Bilaspur,2019,144.04013865283008,45.77804518991269,55.88788438462714,6.8,33.199486517605926,1115.3240968347072,81.31372299846119,0.0,0.0,0.0,6.559583245001221
Surguja,2024,93.31148311919111,40.78403046373664,53.78100665492761,6.2,23.791903185299837,1225.5477134323705,77.30173027172833,1.0,1.0,2.0,5.109065584386444
Surguja,2018,91.93470289781757,46.15080352216858,42.252319225656514,6.2,26.677363316775107,1099.9390779002222,71.03845321000836,1.0,1.0,2.0,4.823410341551807
Durg,2013,128.75256132958827,47.99383239300792,47.760313881977495,6.8,33.40329614791056,1235.2934858618587,70.95786440934539,0.0,0.0,0.0,6.323580655979086
Surguja,2021,109.1724909087551,36.124077906754906,52.41849871310021,6.2,25.349762999544367,1129.167197754628,75.44758670778417,1.0,1.0,2.0,5.267532628143447
Durg,2023,130.65731531489018,50.758049921360666,44.4391932536821,6.8,33.7946902952654,1133.338493077437,74.77003787141791,0.0,0.0,0.0,6.125245740171721
Durg,2011,119.08254672056471,48.31116723993589,44.906339793978105,6.8,29.18928458312109,1213.849156266646,72.89348335290187,0.0,0.0,0.0,6.233793619018254
Raigarh,2023,104.64792816280254,42.22554991893161,53.24431990153621,6.2,22.05488911001423,1247.1097801490641,72.13346887669746,1.0,1.0,2.0,4.949188793451033
Korba,2014,106.73500119570272,43.15692648244683,45.12363765309278,6.2,22.54849686479908,1246.302428743296,71.13365325549219,1.0,1.0,2.0,5.167085254500375
Raipur,2013,142.78219246662763,63.67313012027901,53.09518815972348,6.8,31.810887706031167,1148.8123459946737,77.07821720551023,0.0,0.0,0.0,6.618822945457267
Raipur,2021,110.94634800642007,58.256429326244934,48.01817734683129,6.8,28.513436100285503,1276.322123242594,81.5391731973995,0.0,0.0,0.0,6.043394668415839
Surguja,2011,102.64482268857256,39.044294796531794,38.774256993909866,6.2,25.028154528178586,1006.0315692750995,69.77777836865485,1.0,1.0,2.0,4.612798932394786
Durg,2015,122.5991578428624,53.441625228610135,40.15233245634587,6.8,31.30115034958142,1162.9606276639697,76.09645374027308,0.0,0.0,0.0,6.077206320725085
Korba,2015,114.68845888279982,47.708302556301085,51.38396864900959,6.2,23.868675793102224,1029.8104226491027,65.6323875397564,1.0,1.0,2.0,5.074712622066718
Korba,2014,97.32811874888863,40.26242390763881,42.84346916019523,6.2,23.546407823909323,1152.6395319766557,68.17827950550624,1.0,1.0,2.0,4.991926949170674
Janjgir-Champa,2013,110.44339774717172,52.088728139512575,58.64018533575191,6.8,29.281075095142413,1272.1979152382576,70.72943494347506,0.0,0.0,0.0,5.976171750476785
Bastar,2019,74.78655090557241,39.077721766805816,43.31943430663645,5.5,24.13282648218727,1466.5720702182723,87.30934572543534,2.0,2.0,1.0,4.557289853614993
Surguja,2019,94.31351028193579,45.65700612193616,46.503603509135075,6.2,26.13649846302512,1009.1499787745835,68.56525056283016,1.0,1.0,2.0,4.683074730485047
Surguja,2022,85.4554079488963,35.66365055275711,44.639099557022874,6.2,26.193414410160575,1054.0235183145323,71.75434181604864,1.0,1.0,2.0,4.4836787132530205
Janjgir-Champa,2020,138.85070059024432,51.32496535280141,42.920477438190005,6.8,30.448996868206383,1253.1014938057572,72.80711965567878,0.0,0.0,0.0,6.49122923808769
Durg,2021,111.71427146289842,55.04308275892936,40.113797007345205,6.8,31.269974581923886,1265.956698802285,77.06317696086897,0.0,0.0,0.0,6.026935872621444
Raipur,2024,139.28160320522943,49.22207124241293,45.4834292785472,6.8,28.515768533724774,1234.758985153357,83.43917077606446,0.0,0.0,0.0,6.78346270649241
Raigarh,2012,107.71484978079306,42.01658263956693,53.42141312666793,6.2,26.117827243300464,1179.6285359518063,66.98535671943318,1.0,1.0,2.0,5.004997681620746
Korba,2020,98.17407708511702,45.93075202427098,50.24368806312739,6.2,23.753846881002843,1246.3735915369261,65.91184637025577,1.0,1.0,2.0,5.170640408030667
Bilaspur,2014,149.6983177267787,45.03471322074083,44.91823250405507,6.8,29.131050320093784,1260.5851495775223,80.9453764784705,0.0,0.0,0.0,6.804002551218985
Raipur,2023,127.95661245054632,48.7699000181496,49.33618493397757,6.8,29.700187545792758,1178.004609763619,74.81108769516673,0.0,0.0,0.0,6.175363261340306
Bastar,2018,80.92964673501606,41.99376712382011,38.98097719282411,5.5,28.95189106979694,1472.285847858553,88.1908185293429,2.0,2.0,1.0,4.873363359084902
Surguja,2013,92.12427525013563,37.74137390421787,42.7959207554718,6.2,25.563297886518015,1037.6577246601425,77.0060006162105,1.0,1.0,2.0,4.7437781649179165
Janjgir-Champa,2015,131.56359048685533,48.06852785345932,40.366396297491534,6.8,30.472184710475474,1276.1900515115356,73.35753626996762,0.0,0.0,0.0,6.2701076272666425
Raipur,2013,146.7626332562079,58.25602236449665,56.25183065096796,6.8,33.76996865171799,1151.9112814937837,83.36648292610816,0.0,0.0,0.0,6.604444568213266
Bastar,2018,96.22710907027144,34.07369807876788,34.97397166670968,5.5,28.84042453572728,1574.1549133681435,89.02380255088757,2.0,2.0,1.0,5.082364619130714
Janjgir-Champa,2013,101.93392261708925,47.53571749709457,46.242982166590146,6.8,30.939607788954028,1265.504509868501,77.16436912919818,0.0,0.0,0.0,5.905838576624036
Janjgir-Champa,2024,105.99093850893736,52.61501280214181,42.538147766711006,6.8,28.212220894836076,1250.7667572097937,80.45624353155225,0.0,0.0,0.0,5.860566424176327
Korba,2019,112.75773106371669,48.18678576870609,52.30367493635529,6.2,24.910194095943147,1012.5000947324047,73.5753081143408,1.0,1.0,2.0,5.049857476990353
Korba,2018,95.22116262910075,39.42466484282351,53.18418524894585,6.2,25.649347400492125,1083.7356395823472,67.94794361826887,1.0,1.0,2.0,4.75238035224788
Bilaspur,2014,115.49965066753313,47.878518889252284,51.70938357644818,6.8,32.57126927561024,1220.7335642417088,79.47889863071137,0.0,0.0,0.0,6.008260881310605
Surguja,2021,106.07452310382855,40.226734170203,46.92715078010596,6.2,24.632795203342265,1091.351472453266,79.57272593292922,1.0,1.0,2.0,5.088165901754524
Raipur,2019,146.46707408082247,47.232891022448484,40.82247751721256,6.8,28.66828145053482,1231.211803684566,70.94634412711434,0.0,0.0,0.0,6.517362767773858
Surguja,2017,97.24277941191214,40.02343465923947,42.05878711494398,6.2,22.961945223782138,1027.8897946361174,71.65778360095273,1.0,1.0,2.0,4.631245830535331
Raigarh,2015,95.44429516692503,48.05253022877621,42.936333153490565,6.2,26.74778576384183,1182.077347929459,79.51514345084007,1.0,1.0,2.0,4.979598337409294
Raigarh,2020,102.29428762316995,42.78984004500121,36.525315392074916,6.2,24.098132502389326,1190.2945218582752,71.6090357442445,1.0,1.0,2.0,4.935884403519
Bastar,2016,77.5009257354225,40.54088085542372,34.383535893525845,5.5,26.631827214560648,1320.2537361605168,83.19525792935332,2.0,2.0,1.0,4.612861621815083
Surguja,2014,104.43593195388928,38.01843896491656,40.24461892317916,6.2,22.382539390120264,1232.7913909367364,79.5106668919841,1.0,1.0,2.0,4.991155465383557
Janjgir-Champa,2013,119.55280244342275,54.639580125830776,45.83829842891129,6.8,29.360001758597974,1109.6680789961952,80.79429652071184,0.0,0.0,0.0,6.038786031939834
Korba,2022,100.86014803608475,40.9964738479555,43.528179740861034,6.2,24.53150955626656,1067.990460415873,74.98987153415254,1.0,1.0,2.0,4.823549030182523
Raigarh,2024,94.83584429638879,44.68671105567346,38.576542007223864,6.2,22.946129487675435,1208.706440563914,77.92045330942568,1.0,1.0,2.0,4.930934269353591
Janjgir-Champa,2019,104.7148614687831,61.43550055693316,50.98739402457413,6.8,28.217840365338237,1111.8128622012925,80.33279080995156,0.0,0.0,0.0,5.773849201604968
Korba,2017,97.99534086704679,38.15765893270587,52.596617827744296,6.2,22.155944607313042,1102.2112902457357,65.33268614097233,1.0,1.0,2.0,5.01396811222032
Korba,2024,114.36995601375166,42.23434487989196,36.278650724456476,6.2,23.946678943645242,1215.8755449808905,65.28316868808204,1.0,1.0,2.0,5.374153862224224
Bilaspur,2013,122.55098996888438,60.92712954906338,54.70924592728525,6.8,29.54851871252096,1144.6887855215314,79.26354342661995,0.0,0.0,0.0,6.031749063801297
Janjgir-Champa,2022,122.22580369170718,54.516046894789525,46.68655094749154,6.8,29.164872466088887,1268.836816340351,83.109090740372,0.0,0.0,0.0,6.28776056523843
Raipur,2019,120.2836000583394,55.00004608817133,54.596718360610915,6.8,33.84163470751495,1297.1279533154066,81.64513627046234,0.0,0.0,0.0,6.107994509612793
Durg,2010,130.82374921667557,63.830931804280645,45.441682049263065,6.8,30.7450292497968,1161.495806262114,77.58941969380697,0.0,0.0,0.0,6.069799171378004
Korba,2018,93.10584784239961,38.58708459356769,39.83776535112898,6.2,24.76514751133703,1208.3737992734855,69.00416876952383,1.0,1.0,2.0,4.997105209928195
Janjgir-Champa,2014,123.40177552575929,59.80738054292658,56.63399553611542,6.8,30.01047050045406,1273.1367137327181,84.29895911839816,0.0,0.0,0.0,6.281206384760651
Janjgir-Champa,2018,148.69927863972936,49.82403522075176,54.75787895217741,6.8,31.243222945013006,1223.4099977317192,72.94100402161742,0.0,0.0,0.0,6.541634429080451
Surguja,2023,95.34803166230733,46.536013605640406,43.6338726914032,6.2,24.8436566946775,1017.6046092026776,65.81588914520137,1.0,1.0,2.0,4.621222104835534
Raipur,2016,116.58562742390328,48.12580271644793,41.26893936743253,6.8,28.330315158046364,1107.3727575006938,75.98235925274396,0.0,0.0,0.0,6.216059714743963
Bilaspur,2016,146.65813584376613,53.486703558206656,50.572981506288244,6.8,28.89610890181923,1115.795857573091,82.85863479218071,0.0,0.0,0.0,6.5280219909967245
Raipur,2015,102.86090687432775,56.7543257724322,55.032201440018305,6.8,30.834864472783778,1296.3899741401142,82.89363571278986,0.0,0.0,0.0,5.9697141144578065
Janjgir-Champa,2022,131.65284288467336,62.865231573205755,50.51692806405658,6.8,33.513594143811424,1150.3460669682663,81.98520620233083,0.0,0.0,0.0,6.133835009715165
Raigarh,2024,105.29782846946102,45.597490780592445,42.047437878857636,6.2,26.363974702999755,1112.2935333175299,74.66283395789162,1.0,1.0,2.0,4.921868636307124
Bilaspur,2016,104.10803103721067,58.251889140068336,44.62631094298282,6.8,30.907077237777642,1273.2329978971998,76.5852340772816,0.0,0.0,0.0,5.82323337090881
Surguja,2010,107.09890106174518,46.489150512607836,37.100828911561095,6.2,25.807950350015226,1236.3362105704703,70.42621509393418,1.0,1.0,2.0,5.118754253149918
Surguja,2021,85.6483705590538,44.51709296872593,43.8362380205797,6.2,24.188662439414365,1204.1413586549654,73.46493015997005,1.0,1.0,2.0,4.634275744058064
Korba,2018,105.79547636412956,43.55669943331232,50.07954348513403,6.2,23.60589188524427,1238.9065348683757,70.63955670177631,1.0,1.0,2.0,5.1130824327840925
Durg,2024,111.5549783914464,63.393189080837686,47.71114685147682,6.8,29.674399757516795,1250.5613243731564,83.74943550551734,0.0,0.0,0.0,5.878661944553371
Raigarh,2018,99.08204359940979,35.98380583631619,39.470664145334936,6.2,23.90975794363964,1232.147463971809,67.3195888515764,1.0,1.0,2.0,5.0679773860958415
Bilaspur,2018,106.01098582276143,64.03073579070417,50.003245706709066,6.8,31.714209779941076,1250.77627674901,78.8436798950706,0.0,0.0,0.0,5.792208303783082
Surguja,2010,89.76799262685174,44.41400066735146,43.663400198581975,6.2,22.025145300731463,1192.1379066289464,75.9937174768664,1.0,1.0,2.0,4.724964875488529
Raigarh,2019,93.42304591665157,48.766301302927005,36.682186776813026,6.2,23.423217671586446,1238.3373452593312,68.97531309901049,1.0,1.0,2.0,4.883486710195917
Durg,2012,132.88849888977043,62.61376712089172,49.893013686843766,6.8,29.321861627556032,1180.0208097873165,84.1585326791116,0.0,0.0,0.0,6.407676224396184
Bastar,2012,91.1058340885843,37.740668546076485,40.96510627411619,5.5,25.16699364738989,1452.4748788003615,85.04838220093983,2.0,2.0,1.0,4.769498076864163
Korba,2022,106.48957745340368,41.50802382177912,41.27868933978522,6.2,26.667064165098843,1095.935530686775,67.49691900051954,1.0,1.0,2.0,4.749719429518904
Surguja,2017,96.72123735622326,40.14788862194912,47.703549277212176,6.2,22.788788234809054,1059.9503255568798,79.40118773861722,1.0,1.0,2.0,4.8624164516058785
Bastar,2014,84.01342957102705,39.50164219746181,34.66819795327084,5.5,25.756218341054005,1335.4960602478934,78.77838582054673,2.0,2.0,1.0,4.655633912403271
Bilaspur,2013,136.6594532760151,53.88368279121815,42.86300256741528,6.8,32.292475708069844,1105.7727227125304,81.20664978141131,0.0,0.0,0.0,6.390182337422867
Janjgir-Champa,2023,149.72596470601948,54.334235712554,51.112293933668205,6.8,30.764363306084274,1210.5651619663959,79.26831325026212,0.0,0.0,0.0,6.64355951711292
Bilaspur,2020,101.25124856744023,47.872760247699816,41.429687091312616,6.8,32.63900055961676,1184.2268873494297,72.41704488112086,0.0,0.0,0.0,5.922458224737779
Surguja,2019,105.31294381521803,43.881913959882915,42.669364928028905,6.2,25.821179198324856,1090.2136628954354,71.09491292018372,1.0,1.0,2.0,5.045240937667707
Raipur,2015,147.50007815055415,47.19662856311021,57.39425174988702,6.8,28.346094958491065,1140.8745750976059,83.1331393578592,0.0,0.0,0.0,6.473120528905461
Bastar,2017,85.87114591177614,42.5444305424813,39.77066857639726,5.5,26.76366308084553,1359.7118978526446,79.24388414013566,2.0,2.0,1.0,4.644956974305476
Surguja,2012,97.87670818521129,47.92799668591728,49.94686049801108,6.2,23.685674159397404,1180.4719562409646,68.286031936335,1.0,1.0,2.0,4.943891834032411
Janjgir-Champa,2011,148.60906020966124,50.06119992829597,59.783768157158065,6.8,29.136942078521166,1211.577732194707,78.44308368724215,0.0,0.0,0.0,6.588880621413454
Surguja,2019,111.87782817817563,36.30462220091743,36.26533673413537,6.2,26.05339525261854,1119.6122237328218,76.24337153080604,1.0,1.0,2.0,5.146178006951598
Korba,2016,85.64271534580905,40.30426142182132,41.83465561843398,6.2,25.203527800186425,1087.5414207068882,71.82923341188628,1.0,1.0,2.0,4.670502793124642
Janjgir-Champa,2019,129.35374437921058,57.68682065618714,40.81578662516434,6.8,29.840416053799792,1154.851009683662,81.11007141268243,0.0,0.0,0.0,6.100138259040376
Janjgir-Champa,2015,136.21563902671835,50.03767839813055,49.38893786785536,6.8,31.192281412738268,1269.5522618638286,82.60934670765239,0.0,0.0,0.0,6.548306093074414
Korba,2015,97.60969946135467,36.5691495169802,35.874143581917906,6.2,24.975928019830224,1075.113386874894,66.46888792923157,1.0,1.0,2.0,4.739101377093472
Raipur,2011,128.38406804192974,51.9518417450314,48.2732155842378,6.8,31.34574787773847,1206.0130665089619,81.01189192023298,0.0,0.0,0.0,6.272342684704147
Durg,2011,149.67734479863853,46.318119518655976,56.294604416934376,6.8,30.75852276674681,1143.2871344397813,77.05386096614718,0.0,0.0,0.0,6.668177017614713
Raipur,2018,148.97970113103327,52.03008398425055,57.39290327617029,6.8,28.564681214018222,1238.8398271776066,70.4817917875206,0.0,0.0,0.0,6.7671805680874
Korba,2023,90.08807758974754,46.7165828120621,40.22763549395685,6.2,23.08597984233067,1080.3709822093197,75.54907572329434,1.0,1.0,2.0,4.812563989152682
Janjgir-Champa,2014,119.10353489335532,59.9315724748766,47.154431608845655,6.8,31.42378463035818,1181.4814682264587,76.13068072512829,0.0,0.0,0.0,5.946799684949865
Bastar,2013,99.04459937726749,43.27180759769999,39.639970964344755,5.5,25.172039760402924,1307.4870842358914,75.54034862818159,2.0,2.0,1.0,4.8943764894671835
Surguja,2012,105.34828161538218,49.743679457417585,44.2509086297934,6.2,26.61355089604909,1163.837750307025,66.78306491217337,1.0,1.0,2.0,5.0190147299197365
Bastar,2014,88.91935630084396,38.287289858705186,37.46709324426463,5.5,24.47322077534329,1557.485575983771,84.6312962271279,2.0,2.0,1.0,4.986910804491569
Bastar,2018,70.75027332783517,35.02768750080481,43.20595072859014,5.5,26.494455736095553,1564.6256349917157,79.18139316384827,2.0,2.0,1.0,4.577367677843508
Raigarh,2022,110.69224404737417,46.06761533816693,38.52659830841473,6.2,26.17667031439333,1076.0139229736315,79.98063100012448,1.0,1.0,2.0,5.0694246786570005
Durg,2024,107.85610909598071,54.94342084583439,52.42803685686681,6.8,29.467143724863245,1257.4725150420093,70.46960688367272,0.0,0.0,0.0,5.830508540232577
Durg,2015,143.39000253550307,61.4875252619199,42.925602862376145,6.8,31.5334857721305,1197.4859735637936,76.76932779206938,0.0,0.0,0.0,6.657496072073918
Durg,2019,118.52212013777464,61.39044393583703,56.08484883156021,6.8,30.66222661725378,1272.7145740572153,77.77157403171327,0.0,0.0,0.0,5.982310994763991
Surguja,2019,87.41385097570296,39.520072885649505,46.90950273641742,6.2,22.544259164102186,1071.7342244710082,65.83602063376291,1.0,1.0,2.0,4.619256482940303
Raipur,2022,110.71839175613292,49.711882115945386,58.47892390708234,6.8,32.08130636924678,1297.335107707913,74.73283956904527,0.0,0.0,0.0,5.944607496649514
Raigarh,2012,102.11440792705963,35.15697563927669,35.75459299251383,6.2,23.40432891916081,1053.6300147520747,77.32664664465108,1.0,1.0,2.0,4.990132475343114
Raigarh,2021,102.29936405275478,42.985635654015,38.45935070192024,6.2,25.985344995368738,1093.0570396044598,67.56055099560538,1.0,1.0,2.0,4.930164964820539
Durg,2011,117.96717671769639,49.75450199675214,52.10120135529449,6.8,30.02625757042902,1220.571069299799,81.23509866386321,0.0,0.0,0.0,6.195059126998247
Janjgir-Champa,2023,108.00837559396844,56.609112845584846,45.55398621967164,6.8,32.4385078621469,1120.6417390319366,80.57688864229374,0.0,0.0,0.0,5.5947941534615255
Bilaspur,2017,141.33996926774563,57.744462751554565,57.90316842661004,6.8,30.287550368112694,1146.2795411067577,73.06129382274352,0.0,0.0,0.0,6.697830525450021
Korba,2020,110.85993089187198,46.76355589482486,45.796010354457266,6.2,24.50556634587971,1069.2135673405912,70.12061820674367,1.0,1.0,2.0,4.988242798302022
Korba,2015,99.0613224963507,38.76914496170158,41.88996502225929,6.2,26.367838204706942,1153.2184240414065,70.95306689377685,1.0,1.0,2.0,4.937000616591466
Raipur,2015,103.30435000723918,52.108139780418014,45.20768686432592,6.8,33.26710970448523,1152.0827715065557,72.80289021607013,0.0,0.0,0.0,5.733099422321868
Surguja,2017,96.68552784439997,41.4262932882509,48.20981543248607,6.2,24.99123752596263,1188.3811272454939,71.25799391486731,1.0,1.0,2.0,4.907888656075678
Durg,2020,143.77194219172114,63.63321897908009,45.799800399964276,6.8,28.127690868678584,1153.703999034795,76.20011256040365,0.0,0.0,0.0,6.576070118415394
Surguja,2024,104.83601916524788,47.157604753531324,41.555346874960584,6.2,23.73491264093378,1221.5421637263912,73.90249181935354,1.0,1.0,2.0,5.156048843280912
Raipur,2018,123.79201081817398,47.86648646178539,49.84000521316863,6.8,33.35372223391253,1194.4475125227577,83.1349028627453,0.0,0.0,0.0,6.078038659128204
Raigarh,2020,110.18950024235531,40.38264909375966,49.85325034360187,6.2,25.047972441804475,1242.2638272046242,65.52108372355083,1.0,1.0,2.0,5.293875490750659
Surguja,2019,103.5386131061113,46.489588659354254,50.28945194083245,6.2,23.101340381700943,1159.0786137888597,65.86690781703888,1.0,1.0,2.0,4.840097079810397
